|scenario_set|         MST|            features|prediction|30min|60min|90min|120min|
|          33|1.67972832E9|[1.67972832E9,275...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972838E9|[1.67972838E9,250...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972844E9|[1.67972844E9,228...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797285E9|[1.6797285E9,212....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972856E9|[1.67972856E9,200...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972862E9|[1.67972862E9,190...|     100.0|100.0|100.0|100.0| 100.0|
|          33|1.67972868E9|[1.67972868E9,184...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972874E9|[1.67972874E9,181...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797288E9|[1.6797288E9,179....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972886E9|[1.67972886E9,178...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972892E9|[1.67972892E9,178...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972898E9|[1.67972898E9,178...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972904E9|[1.67972904E9,178...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797291E9|[1.6797291E9,179....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972916E9|[1.67972916E9,179...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972922E9|[1.67972922E9,179...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972928E9|[1.67972928E9,177...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972934E9|[1.67972934E9,174...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797294E9|[1.6797294E9,171....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972946E9|[1.67972946E9,167...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972952E9|[1.67972952E9,164...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972958E9|[1.67972958E9,161...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972964E9|[1.67972964E9,158...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797297E9|[1.6797297E9,157....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972976E9|[1.67972976E9,158...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972982E9|[1.67972982E9,162...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972988E9|[1.67972988E9,167...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67972994E9|[1.67972994E9,173...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|   1.67973E9|[1.67973E9,177.99...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973006E9|[1.67973006E9,182...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973012E9|[1.67973012E9,187...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973018E9|[1.67973018E9,191...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973024E9|[1.67973024E9,196...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797303E9|[1.6797303E9,206....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973036E9|[1.67973036E9,219...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973042E9|[1.67973042E9,234...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973048E9|[1.67973048E9,243...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973054E9|[1.67973054E9,250...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797306E9|[1.6797306E9,259....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973066E9|[1.67973066E9,269...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973072E9|[1.67973072E9,277...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973078E9|[1.67973078E9,284...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973084E9|[1.67973084E9,286...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797309E9|[1.6797309E9,285....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973096E9|[1.67973096E9,280...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973102E9|[1.67973102E9,272...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973108E9|[1.67973108E9,262...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973114E9|[1.67973114E9,251...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797312E9|[1.6797312E9,242....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973126E9|[1.67973126E9,233...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973132E9|[1.67973132E9,223...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973138E9|[1.67973138E9,212...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973144E9|[1.67973144E9,202...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797315E9|[1.6797315E9,193....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973156E9|[1.67973156E9,184...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973162E9|[1.67973162E9,173...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973168E9|[1.67973168E9,164...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973174E9|[1.67973174E9,156...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797318E9|[1.6797318E9,150....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973186E9|[1.67973186E9,146...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973192E9|[1.67973192E9,143...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973198E9|[1.67973198E9,142...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973204E9|[1.67973204E9,144...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797321E9|[1.6797321E9,148....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973216E9|[1.67973216E9,154...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973222E9|[1.67973222E9,160...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973228E9|[1.67973228E9,164...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973234E9|[1.67973234E9,164...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797324E9|[1.6797324E9,164....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973246E9|[1.67973246E9,164...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973252E9|[1.67973252E9,163...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973258E9|[1.67973258E9,163...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973264E9|[1.67973264E9,163...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797327E9|[1.6797327E9,165....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973276E9|[1.67973276E9,167...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973282E9|[1.67973282E9,169...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973288E9|[1.67973288E9,170...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973294E9|[1.67973294E9,172...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|  1.679733E9|[1.679733E9,175.3...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973306E9|[1.67973306E9,178...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973312E9|[1.67973312E9,181...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973318E9|[1.67973318E9,183...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973324E9|[1.67973324E9,186...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797333E9|[1.6797333E9,192....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973336E9|[1.67973336E9,200...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973342E9|[1.67973342E9,208...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973348E9|[1.67973348E9,214...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973354E9|[1.67973354E9,218...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797336E9|[1.6797336E9,222....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973366E9|[1.67973366E9,225...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973372E9|[1.67973372E9,231...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973378E9|[1.67973378E9,240...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973384E9|[1.67973384E9,248...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33| 1.6797339E9|[1.6797339E9,265....|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973396E9|[1.67973396E9,278...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973402E9|[1.67973402E9,290...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973408E9|[1.67973408E9,302...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          33|1.67973414E9|[1.67973414E9,294...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34| 1.6797132E9|[1.6797132E9,661....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971326E9|[1.67971326E9,665...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971332E9|[1.67971332E9,669...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971338E9|[1.67971338E9,672...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971344E9|[1.67971344E9,675...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797135E9|[1.6797135E9,678....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971356E9|[1.67971356E9,680...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971362E9|[1.67971362E9,682...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971368E9|[1.67971368E9,685...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971374E9|[1.67971374E9,688...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797138E9|[1.6797138E9,690....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971386E9|[1.67971386E9,694...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971392E9|[1.67971392E9,696...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971398E9|[1.67971398E9,699...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971404E9|[1.67971404E9,701...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797141E9|[1.6797141E9,704....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971416E9|[1.67971416E9,706...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971422E9|[1.67971422E9,710...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971428E9|[1.67971428E9,713...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971434E9|[1.67971434E9,715...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797144E9|[1.6797144E9,718....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971446E9|[1.67971446E9,720...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971452E9|[1.67971452E9,724...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971458E9|[1.67971458E9,727...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971464E9|[1.67971464E9,729...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797147E9|[1.6797147E9,731....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971476E9|[1.67971476E9,733...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971482E9|[1.67971482E9,736...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971488E9|[1.67971488E9,738...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971494E9|[1.67971494E9,741...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|  1.679715E9|[1.679715E9,745.4...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971506E9|[1.67971506E9,749...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971512E9|[1.67971512E9,751...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971518E9|[1.67971518E9,753...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971524E9|[1.67971524E9,757...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797153E9|[1.6797153E9,759....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971536E9|[1.67971536E9,763...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971542E9|[1.67971542E9,767...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971548E9|[1.67971548E9,770...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971554E9|[1.67971554E9,772...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797156E9|[1.6797156E9,775....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971566E9|[1.67971566E9,778...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971572E9|[1.67971572E9,780...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971578E9|[1.67971578E9,784...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971584E9|[1.67971584E9,788...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34| 1.6797159E9|[1.6797159E9,791....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971596E9|[1.67971596E9,794...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          34|1.67971602E9|[1.67971602E9,797...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971608E9|[1.67971608E9,801...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971614E9|[1.67971614E9,804...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34| 1.6797162E9|[1.6797162E9,807....|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971626E9|[1.67971626E9,811...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971632E9|[1.67971632E9,814...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971638E9|[1.67971638E9,818...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971644E9|[1.67971644E9,824...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34| 1.6797165E9|[1.6797165E9,833....|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971656E9|[1.67971656E9,838...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971662E9|[1.67971662E9,839...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971668E9|[1.67971668E9,840...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971674E9|[1.67971674E9,841...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34| 1.6797168E9|[1.6797168E9,842....|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971686E9|[1.67971686E9,844...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971692E9|[1.67971692E9,846...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971698E9|[1.67971698E9,851...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971704E9|[1.67971704E9,862...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34| 1.6797171E9|[1.6797171E9,814....|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971716E9|[1.67971716E9,666...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67971722E9|[1.67971722E9,755...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67971728E9|[1.67971728E9,889...|      13.0| 13.0| 13.0| 13.0|  13.0|
|          34|1.67971734E9|[1.67971734E9,721...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34| 1.6797174E9|[1.6797174E9,526....|      90.0| 90.0| 90.0| 90.0|  90.0|
|          34|1.67971746E9|[1.67971746E9,383...|      98.0| 98.0| 98.0| 98.0|  98.0|
|          34|1.67971752E9|[1.67971752E9,600...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67971758E9|[1.67971758E9,924...|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34|1.67971764E9|[1.67971764E9,921...|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34| 1.6797177E9|[1.6797177E9,921....|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34|1.67971776E9|[1.67971776E9,921...|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34|1.67971782E9|[1.67971782E9,930...|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34|1.67971788E9|[1.67971788E9,941...|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34|1.67971794E9|[1.67971794E9,955...|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34|  1.679718E9|[1.679718E9,973.7...|      15.0| 15.0| 15.0| 15.0|  15.0|
|          34|1.67971806E9|[1.67971806E9,992...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67971812E9|[1.67971812E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67971818E9|[1.67971818E9,103...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971824E9|[1.67971824E9,410...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34| 1.6797183E9|[1.6797183E9,518....|      98.0| 98.0| 98.0| 98.0|  98.0|
|          34|1.67971836E9|[1.67971836E9,291...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34|1.67971842E9|[1.67971842E9,368...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34|1.67971848E9|[1.67971848E9,729...|      90.0| 90.0| 90.0| 90.0|  90.0|
|          34|1.67971854E9|[1.67971854E9,798...|      90.0| 90.0| 90.0| 90.0|  90.0|
|          34| 1.6797186E9|[1.6797186E9,636....|      98.0| 98.0| 98.0| 98.0|  98.0|
|          34|1.67971866E9|[1.67971866E9,275...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34|1.67971872E9|[1.67971872E9,244...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34|1.67971878E9|[1.67971878E9,272...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34|1.67971884E9|[1.67971884E9,265...|      99.0| 99.0| 99.0| 99.0|  99.0|
|          34| 1.6797189E9|[1.6797189E9,547....|      98.0| 98.0| 98.0| 98.0|  98.0|
|          34|1.67971896E9|[1.67971896E9,582...|      90.0| 90.0| 90.0| 90.0|  90.0|
|          34|1.67971902E9|[1.67971902E9,707...|      90.0| 90.0| 90.0| 90.0|  90.0|
|          34|1.67971908E9|[1.67971908E9,103...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67971914E9|[1.67971914E9,101...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797192E9|[1.6797192E9,1019...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971926E9|[1.67971926E9,102...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971932E9|[1.67971932E9,102...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971938E9|[1.67971938E9,101...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971944E9|[1.67971944E9,101...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797195E9|[1.6797195E9,1005...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971956E9|[1.67971956E9,100...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971962E9|[1.67971962E9,994...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971968E9|[1.67971968E9,918...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67971974E9|[1.67971974E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34| 1.6797198E9|[1.6797198E9,973....|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971986E9|[1.67971986E9,945...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971992E9|[1.67971992E9,100...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67971998E9|[1.67971998E9,998...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972004E9|[1.67972004E9,981...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797201E9|[1.6797201E9,976....|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972016E9|[1.67972016E9,102...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972022E9|[1.67972022E9,981...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972028E9|[1.67972028E9,982...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972034E9|[1.67972034E9,977...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797204E9|[1.6797204E9,929....|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972046E9|[1.67972046E9,856...|      90.0| 90.0| 90.0| 90.0|  90.0|
|          34|1.67972052E9|[1.67972052E9,909...|      90.0| 90.0| 90.0| 90.0|  90.0|
|          34|1.67972058E9|[1.67972058E9,958...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972064E9|[1.67972064E9,959...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797207E9|[1.6797207E9,986....|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67972076E9|[1.67972076E9,994...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972082E9|[1.67972082E9,100...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972088E9|[1.67972088E9,992...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972094E9|[1.67972094E9,100...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|  1.679721E9|[1.679721E9,1020....|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972106E9|[1.67972106E9,102...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972112E9|[1.67972112E9,102...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972118E9|[1.67972118E9,102...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972124E9|[1.67972124E9,102...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797213E9|[1.6797213E9,1025...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972136E9|[1.67972136E9,997...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972142E9|[1.67972142E9,994...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972148E9|[1.67972148E9,100...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972154E9|[1.67972154E9,101...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797216E9|[1.6797216E9,1024...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972166E9|[1.67972166E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          34|1.67972172E9|[1.67972172E9,101...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972178E9|[1.67972178E9,104...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972184E9|[1.67972184E9,103...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34| 1.6797219E9|[1.6797219E9,999....|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972196E9|[1.67972196E9,994...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          34|1.67972202E9|[1.67972202E9,101...|      19.0| 19.0| 19.0| 19.0|  19.0|
